Date,Close,change,upward movement,downward movement
27/09/2010,49.38999939,,,
28/09/2010,49.36999893,,,
29/09/2010,49.29000092,,,
30/09/2010,49.06999969,,,
01/10/2010,49.00999832,,,
04/10/2010,48.47999954,,,
05/10/2010,49.65999985,,,
06/10/2010,49.22999954,,,
07/10/2010,49.40999985,,,
08/10/2010,49.75,,,
11/10/2010,49.77000046,,,
12/10/2010,50.11000061,,,
13/10/2010,50.52000046,,,
14/10/2010,50.41999817,,,
15/10/2010,51.49000168,,,
18/10/2010,51.29999924,,,
19/10/2010,50.81999969,,,
20/10/2010,51.18999863,,,
21/10/2010,51.29000092,,,
22/10/2010,51.63999939,,,
25/10/2010,51.88999939,,,
26/10/2010,52.02999878,,,
27/10/2010,52.18999863,,,
28/10/2010,52.29999924,,,
29/10/2010,52.18000031,,,
01/11/2010,52.22000122,,,
02/11/2010,52.77999878,,,
03/11/2010,53.02000046,,,
04/11/2010,53.66999817,,,
05/11/2010,53.66999817,,,
08/11/2010,53.74000168,,,
09/11/2010,53.45000076,,,
10/11/2010,53.72000122,,,
11/11/2010,53.38000107,,,
12/11/2010,52.50999832,,,
15/11/2010,52.31000137,,,
16/11/2010,51.45000076,,,
17/11/2010,51.59999847,,,
18/11/2010,52.43000031,,,
19/11/2010,52.47000122,,,
22/11/2010,52.90999985,,,
23/11/2010,52.06999969,,,
24/11/2010,53.11999893,,,
26/11/2010,52.77000046,,,
29/11/2010,52.72999954,,,
30/11/2010,52.09000015,,,
01/12/2010,53.18999863,,,
02/12/2010,53.72999954,,,
03/12/2010,53.86999893,,,
06/12/2010,53.84999847,,,
07/12/2010,53.88000107,,,
08/12/2010,54.08000183,,,
09/12/2010,54.13000107,,,
10/12/2010,54.49000168,,,
13/12/2010,54.29999924,,,
14/12/2010,54.40000153,,,
15/12/2010,54.15999985,,,
16/12/2010,54.58000183,,,
17/12/2010,54.52000046,,,
20/12/2010,54.56000137,,,
21/12/2010,54.88999939,,,
22/12/2010,54.88000107,,,
23/12/2010,54.74000168,,,
27/12/2010,54.77000046,,,
28/12/2010,54.66999817,,,
29/12/2010,54.79000092,,,
30/12/2010,54.65999985,,,
31/12/2010,54.45999908,,,
03/01/2011,55.31000137,,,
04/01/2011,55.27000046,,,
05/01/2011,55.74000168,,,
06/01/2011,55.91999817,,,
07/01/2011,55.86999893,,,
10/01/2011,56.08000183,,,
11/01/2011,56.15999985,,,
12/01/2011,56.56000137,,,
13/01/2011,56.58000183,,,
14/01/2011,57,,,
18/01/2011,57.15999985,,,
19/01/2011,56.50999832,,,
20/01/2011,56.11000061,,,
21/01/2011,55.68000031,,,
24/01/2011,56.45000076,,,
25/01/2011,56.52999878,,,
26/01/2011,56.83000183,,,
27/01/2011,57.18000031,,,
28/01/2011,55.72999954,,,
31/01/2011,56,,,
01/02/2011,57.04999924,,,
02/02/2011,56.95999908,,,
03/02/2011,57.06000137,,,
04/02/2011,57.38000107,,,
07/02/2011,57.65000153,,,
08/02/2011,58.02999878,,,
09/02/2011,57.93000031,,,
10/02/2011,58.02000046,,,
11/02/2011,58.43999863,,,
14/02/2011,58.58000183,,,
15/02/2011,58.5,,,
16/02/2011,58.88000107,,,
17/02/2011,58.86000061,,,
18/02/2011,58.72999954,,,
22/02/2011,57.02999878,,,
23/02/2011,56.56000137,,,
24/02/2011,56.86000061,,,
25/02/2011,57.65000153,,,
28/02/2011,57.77000046,,,
01/03/2011,56.84000015,,,
02/03/2011,57.13999939,,,
03/03/2011,58.27000046,,,
04/03/2011,57.97000122,,,
07/03/2011,57.18999863,,,
08/03/2011,57.41999817,,,
09/03/2011,57.02999878,,,
10/03/2011,56.13999939,,,
11/03/2011,56.49000168,,,
14/03/2011,56.29000092,,,
15/03/2011,55.49000168,,,
16/03/2011,54.15000153,,,
17/03/2011,54.65000153,,,
18/03/2011,54.45000076,,,
21/03/2011,55.5,,,
22/03/2011,55.40000153,,,
23/03/2011,55.70999908,,,
24/03/2011,56.70000076,,,
25/03/2011,56.84000015,,,
28/03/2011,56.52999878,,,
29/03/2011,57.08000183,,,
30/03/2011,57.34999847,,,
31/03/2011,57.43000031,,,
01/04/2011,57.45999908,,,
04/04/2011,57.27000046,,,
05/04/2011,57.11999893,,,
06/04/2011,57.25999832,,,
07/04/2011,57.22000122,,,
08/04/2011,56.95000076,,,
11/04/2011,56.75999832,,,
12/04/2011,56.36999893,,,
13/04/2011,56.84999847,,,
14/04/2011,56.75,,,
15/04/2011,56.65000153,,,
18/04/2011,56.25,,,
19/04/2011,56.59999847,,,
20/04/2011,57.88000107,,,
21/04/2011,58.34000015,,,
25/04/2011,58.49000168,,,
26/04/2011,58.81999969,,,
27/04/2011,59.22000122,,,
28/04/2011,59.13000107,,,
29/04/2011,59.08000183,,,
02/05/2011,58.97000122,,,
03/05/2011,58.68999863,,,
04/05/2011,58.59999847,,,
05/05/2011,58.27999878,,,
06/05/2011,58.47000122,,,
09/05/2011,58.68999863,,,
10/05/2011,59.18999863,,,
11/05/2011,58.75999832,,,
12/05/2011,59.11000061,,,
13/05/2011,58.40999985,,,
16/05/2011,57.40000153,,,
17/05/2011,57.56000137,,,
18/05/2011,58.04000092,,,
19/05/2011,58.20999908,,,
20/05/2011,57.77000046,,,
23/05/2011,56.91999817,,,
24/05/2011,56.56999969,,,
25/05/2011,56.79000092,,,
26/05/2011,57.13999939,,,
27/05/2011,57.43000031,,,
31/05/2011,58.36000061,,,
01/06/2011,57.09000015,,,
02/06/2011,57.20999908,,,
03/06/2011,56.34999847,,,
06/06/2011,55.88999939,,,
07/06/2011,55.79000092,,,
08/06/2011,55.38999939,,,
09/06/2011,55.49000168,,,
10/06/2011,54.63999939,,,
13/06/2011,54.63999939,,,
14/06/2011,55.34000015,,,
15/06/2011,54.29000092,,,
16/06/2011,54.08000183,,,
17/06/2011,53.79000092,,,
20/06/2011,54.06999969,,,
21/06/2011,55.22999954,,,
22/06/2011,54.83000183,,,
23/06/2011,55.34000015,,,
24/06/2011,54.38000107,,,
27/06/2011,55.25,,,
28/06/2011,56.06999969,,,
29/06/2011,56.29999924,,,
30/06/2011,57.04999924,,,
01/07/2011,57.90999985,,,
05/07/2011,58.20000076,,,
06/07/2011,58.38999939,,,
07/07/2011,59.18999863,,,
08/07/2011,59.02999878,,,
11/07/2011,57.95999908,,,
12/07/2011,57.52000046,,,
13/07/2011,57.75999832,,,
14/07/2011,57.09000015,,,
15/07/2011,57.84999847,,,
18/07/2011,57.54000092,,,
19/07/2011,58.84999847,,,
20/07/2011,58.59999847,,,
21/07/2011,58.99000168,,,
22/07/2011,59.59999847,,,
25/07/2011,59.47999954,,,
26/07/2011,59.63000107,,,
27/07/2011,58.09000015,,,
28/07/2011,58.18999863,,,
29/07/2011,58,,,
01/08/2011,57.72999954,,,
02/08/2011,56.27000046,,,
03/08/2011,56.81000137,,,
04/08/2011,54.16999817,,,
05/08/2011,53.83000183,,,
08/08/2011,50.59000015,,,
09/08/2011,53.02999878,,,
10/08/2011,50.86000061,,,
11/08/2011,53.09999847,,,
12/08/2011,53.56999969,,,
15/08/2011,54.36000061,,,
16/08/2011,53.90000153,,,
17/08/2011,53.58000183,,,
18/08/2011,50.95000076,,,
19/08/2011,50.02999878,,,
22/08/2011,50.20999908,,,
23/08/2011,52.27999878,,,
24/08/2011,52.68999863,,,
25/08/2011,51.83000183,,,
26/08/2011,53.13000107,,,
29/08/2011,54.61000061,,,
30/08/2011,54.97000122,,,
31/08/2011,55.06000137,,,
01/09/2011,54.56000137,,,
02/09/2011,53.27999878,,,
06/09/2011,53.29000092,,,
07/09/2011,54.63999939,,,
08/09/2011,54.38999939,,,
09/09/2011,53.18000031,,,
12/09/2011,53.86000061,,,
13/09/2011,54.58000183,,,
14/09/2011,55.36000061,,,
15/09/2011,56.18000031,,,
16/09/2011,56.59000015,,,
19/09/2011,56.61000061,,,
20/09/2011,56.36000061,,,
21/09/2011,55.38000107,,,
22/09/2011,53.58000183,,,
23/09/2011,54.15000153,,,
26/09/2011,54.77999878,,,
27/09/2011,55.34999847,,,
28/09/2011,54.52999878,,,
29/09/2011,53.88000107,,,
30/09/2011,52.49000168,,,
03/10/2011,51.13999939,,,
04/10/2011,52.18999863,,,
05/10/2011,53.52999878,,,
06/10/2011,54.43000031,,,
07/10/2011,54.06999969,,,
10/10/2011,55.93999863,,,
11/10/2011,56.31999969,,,
12/10/2011,56.59999847,,,
13/10/2011,57.11999893,,,
14/10/2011,58.18000031,,,
17/10/2011,57.27999878,,,
18/10/2011,57.99000168,,,
19/10/2011,56.86999893,,,
20/10/2011,56.59000015,,,
21/10/2011,57.29999924,,,
24/10/2011,58.49000168,,,
25/10/2011,57.34000015,,,
26/10/2011,57.27000046,,,
27/10/2011,58.84999847,,,
28/10/2011,58.93999863,,,
31/10/2011,57.95000076,,,
01/11/2011,56.43999863,,,
02/11/2011,56.91999817,,,
03/11/2011,58.09999847,,,
04/11/2011,57.79999924,,,
07/11/2011,58.20999908,,,
08/11/2011,58.88000107,,,
09/11/2011,56.81000137,,,
10/11/2011,56.77999878,,,
11/11/2011,57.84999847,,,
14/11/2011,57.49000168,,,
15/11/2011,58.13000107,,,
16/11/2011,57.16999817,,,
17/11/2011,55.83000183,,,
18/11/2011,55.40000153,,,
21/11/2011,54.34000015,,,
22/11/2011,54.52000046,,,
23/11/2011,53.29000092,,,
25/11/2011,52.88000107,,,
28/11/2011,54.72000122,,,
29/11/2011,54.38000107,,,
30/11/2011,56.38999939,,,
01/12/2011,56.77999878,,,
02/12/2011,56.61999893,,,
05/12/2011,57.24000168,,,
06/12/2011,57.08000183,,,
07/12/2011,57.08000183,,,
08/12/2011,56.11999893,,,
09/12/2011,57.02000046,,,
12/12/2011,56.38000107,,,
13/12/2011,55.75999832,,,
14/12/2011,54.88999939,,,
15/12/2011,54.74000168,,,
16/12/2011,54.86000061,,,
19/12/2011,54.31999969,,,
20/12/2011,55.93000031,,,
21/12/2011,55.13000107,,,
22/12/2011,55.59999847,,,
23/12/2011,56.08000183,,,
27/12/2011,56.24000168,,,
28/12/2011,55.59000015,,,
29/12/2011,55.99000168,,,
30/12/2011,55.83000183,,,
03/01/2012,56.90000153,,,
04/01/2012,57.13999939,,,
05/01/2012,57.61000061,,,
06/01/2012,57.81000137,,,
09/01/2012,57.61999893,,,
10/01/2012,58.04000092,,,
11/01/2012,58.15999985,,,
12/01/2012,58.38999939,,,
13/01/2012,58.18000031,,,
17/01/2012,58.70999908,,,
18/01/2012,59.49000168,,,
19/01/2012,59.86000061,,,
20/01/2012,59.77000046,,,
23/01/2012,59.79000092,,,
24/01/2012,59.68000031,,,
25/01/2012,60.43000031,,,
26/01/2012,60.22000122,,,
27/01/2012,60.40000153,,,
30/01/2012,60.45000076,,,
31/01/2012,60.52999878,,,
01/02/2012,61.02000046,,,
02/02/2012,61.20999908,,,
03/02/2012,62.04999924,,,
06/02/2012,62,,,
07/02/2012,62.13000107,,,
08/02/2012,62.45999908,,,
09/02/2012,62.90999985,,,
10/02/2012,62.47000122,,,
13/02/2012,63.04999924,,,
14/02/2012,63.20999908,,,
15/02/2012,62.77000046,,,
16/02/2012,63.63000107,,,
17/02/2012,63.43000031,,,
21/02/2012,63.61000061,,,
22/02/2012,63.31999969,,,
23/02/2012,63.74000168,,,
24/02/2012,63.95999908,,,
27/02/2012,64.05000305,,,
28/02/2012,64.69999695,,,
29/02/2012,64.41000366,,,
01/03/2012,64.91999817,,,
02/03/2012,64.87000275,,,
05/03/2012,64.19999695,,,
06/03/2012,63.56999969,,,
07/03/2012,64.05999756,,,
08/03/2012,64.75,,,
09/03/2012,65.01999664,,,
12/03/2012,65.05000305,,,
13/03/2012,66.26000214,,,
14/03/2012,66.48999786,,,
15/03/2012,66.68000031,,,
16/03/2012,66.51999664,,,
19/03/2012,66.98999786,,,
20/03/2012,67.11000061,,,
21/03/2012,67.12000275,,,
22/03/2012,66.98000336,,,
23/03/2012,66.94000244,,,
26/03/2012,68.11000061,,,
27/03/2012,68.20999908,,,
28/03/2012,67.94000244,,,
29/03/2012,67.68000031,,,
30/03/2012,67.55000305,,,
02/04/2012,68.25,,,
03/04/2012,68.23000336,,,
04/04/2012,67.30000305,,,
05/04/2012,67.72000122,,,
09/04/2012,67.20999908,,,
10/04/2012,66.12999725,,,
11/04/2012,66.44999695,,,
12/04/2012,67.20999908,,,
13/04/2012,66.19000244,,,
16/04/2012,65.44999695,,,
17/04/2012,66.77999878,,,
18/04/2012,66.61000061,,,
19/04/2012,65.86000061,,,
20/04/2012,65.68000031,,,
23/04/2012,65.08000183,,,
24/04/2012,64.73000336,,,
25/04/2012,66.44999695,,,
26/04/2012,66.83999634,,,
27/04/2012,67.23999786,,,
30/04/2012,66.76000214,,,
01/05/2012,66.87000275,,,
02/05/2012,67.05999756,,,
03/05/2012,66.34999847,,,
04/05/2012,64.69999695,,,
07/05/2012,64.76000214,,,
08/05/2012,64.51999664,,,
09/05/2012,64.31999969,,,
10/05/2012,64.19000244,,,
11/05/2012,64.18000031,,,
14/05/2012,63.58000183,,,
15/05/2012,63.36999893,,,
16/05/2012,62.93999863,,,
17/05/2012,61.61000061,,,
18/05/2012,60.81000137,,,
21/05/2012,62.50999832,,,
22/05/2012,62.43999863,,,
23/05/2012,62.56000137,,,
24/05/2012,62.15000153,,,
25/05/2012,62.06999969,,,
29/05/2012,62.86000061,,,
30/05/2012,62.33000183,,,
31/05/2012,62.06000137,,,
01/06/2012,60.40999985,,,
04/06/2012,60.86999893,,,
05/06/2012,61.11999893,,,
06/06/2012,62.52000046,,,
07/06/2012,62.27000046,,,
08/06/2012,62.86999893,,,
11/06/2012,61.81000137,,,
12/06/2012,62.56000137,,,
13/06/2012,62.13000107,,,
14/06/2012,62.36000061,,,
15/06/2012,62.99000168,,,
18/06/2012,63.58000183,,,
19/06/2012,64.23999786,,,
20/06/2012,64.29000092,,,
21/06/2012,62.68999863,,,
22/06/2012,63.34999847,,,
25/06/2012,62.13000107,,,
26/06/2012,62.52000046,,,
27/06/2012,62.90000153,,,
28/06/2012,62.20000076,,,
29/06/2012,64.16000366,,,
02/07/2012,64.34999847,,,
03/07/2012,64.88999939,,,
05/07/2012,64.93000031,,,
06/07/2012,64.12000275,,,
09/07/2012,64,,,
10/07/2012,63.36999893,,,
11/07/2012,63.02000046,,,
12/07/2012,62.43000031,,,
13/07/2012,63.38000107,,,
16/07/2012,63.20000076,,,
17/07/2012,63.52999878,,,
18/07/2012,64.38999939,,,
19/07/2012,65.09999847,,,
20/07/2012,64.23999786,,,
23/07/2012,63.45999908,,,
24/07/2012,62.95999908,,,
25/07/2012,62.54000092,,,
26/07/2012,63.36999893,,,
27/07/2012,64.87000275,,,
30/07/2012,64.81999969,,,
31/07/2012,64.80000305,,,
01/08/2012,64.61000061,,,
02/08/2012,64.37999725,,,
03/08/2012,65.59999847,,,
06/08/2012,66.09999847,,,
07/08/2012,66.65000153,,,
08/08/2012,66.62000275,,,
09/08/2012,66.81999969,,,
10/08/2012,66.86000061,,,
13/08/2012,67.01999664,,,
14/08/2012,67.05000305,,,
15/08/2012,67.22000122,,,
16/08/2012,68.01999664,,,
17/08/2012,68.31999969,,,
20/08/2012,68.41999817,,,
21/08/2012,68.15000153,,,
22/08/2012,68.43000031,,,
23/08/2012,67.87000275,,,
24/08/2012,68.29000092,,,
27/08/2012,68.40000153,,,
28/08/2012,68.40000153,,,
29/08/2012,68.40000153,,,
30/08/2012,67.70999908,,,
31/08/2012,68.16000366,,,
04/09/2012,68.08999634,,,
05/09/2012,68.01999664,,,
06/09/2012,69.52999878,,,
07/09/2012,69.43000031,,,
10/09/2012,68.54000092,,,
11/09/2012,68.43000031,,,
12/09/2012,68.62999725,,,
13/09/2012,69.55999756,,,
14/09/2012,70.18000031,,,
17/09/2012,70.20999908,,,
18/09/2012,70.26999664,,,
19/09/2012,70.40000153,,,
20/09/2012,70.33000183,,,
21/09/2012,70.15000153,,,
24/09/2012,69.73999786,,,
25/09/2012,68.76000214,,,
26/09/2012,68.19999695,,,
27/09/2012,69.13999939,,,
28/09/2012,68.56999969,,,
01/10/2012,68.47000122,,,
02/10/2012,68.66999817,,,
03/10/2012,69.11000061,,,
04/10/2012,69.34999847,,,
05/10/2012,68.98000336,,,
08/10/2012,68.34999847,,,
09/10/2012,67.26000214,,,
10/10/2012,66.91999817,,,
11/10/2012,66.70999908,,,
12/10/2012,66.68000031,,,
15/10/2012,67.16999817,,,
16/10/2012,68.12000275,,,
17/10/2012,68.08000183,,,
18/10/2012,67.29000092,,,
19/10/2012,65.68000031,,,
22/10/2012,66.01999664,,,
23/10/2012,65.38999939,,,
24/10/2012,65.16000366,,,
25/10/2012,65.16000366,,,
26/10/2012,65.34999847,,,
31/10/2012,64.94999695,,,
01/11/2012,65.87000275,,,
02/11/2012,65.16999817,,,
05/11/2012,65.59999847,,,
06/11/2012,65.72000122,,,
07/11/2012,64.16999817,,,
08/11/2012,63.15999985,,,
09/11/2012,63.43000031,,,
12/11/2012,63.41999817,,,
13/11/2012,62.97999954,,,
14/11/2012,62.24000168,,,
15/11/2012,62.02999878,,,
16/11/2012,62.29999924,,,
19/11/2012,63.77999878,,,
20/11/2012,63.79999924,,,
21/11/2012,63.93000031,,,
23/11/2012,64.90000153,,,
26/11/2012,65.18000031,,,
27/11/2012,64.95999908,,,
28/11/2012,65.51999664,,,
29/11/2012,65.91000366,,,
30/11/2012,65.80000305,,,
03/12/2012,65.66999817,,,
04/12/2012,65.62999725,,,
05/12/2012,64.90000153,,,
06/12/2012,65.31999969,,,
07/12/2012,64.93000031,,,
10/12/2012,65.12000275,,,
11/12/2012,65.97000122,,,
12/12/2012,65.83000183,,,
13/12/2012,65.30999756,,,
14/12/2012,64.69000244,,,
17/12/2012,65.55000305,,,
18/12/2012,66.55000305,,,
19/12/2012,66.26000214,,,
20/12/2012,66.26000214,,,
21/12/2012,65.19999695,,,
24/12/2012,65.06999969,,,
26/12/2012,64.5,,,
27/12/2012,64.40000153,,,
28/12/2012,63.77999878,,,
31/12/2012,65.12999725,,,
02/01/2013,67.19999695,,,
03/01/2013,66.84999847,,,
04/01/2013,66.62999725,,,
07/01/2013,66.65000153,,,
08/01/2013,66.51999664,,,
09/01/2013,66.76999664,,,
10/01/2013,67.16999817,,,
11/01/2013,67.26000214,,,
14/01/2013,66.95999908,,,
15/01/2013,66.62999725,,,
16/01/2013,66.90000153,,,
17/01/2013,67.22000122,,,
18/01/2013,67.06999969,,,
22/01/2013,67.18000031,,,
23/01/2013,67.58999634,,,
24/01/2013,66.66000366,,,
25/01/2013,67,,,
28/01/2013,67.15000153,,,
29/01/2013,67.16000366,,,
30/01/2013,67.01999664,,,
31/01/2013,66.87000275,,,
01/02/2013,67.66000366,,,
04/02/2013,66.48000336,,,
05/02/2013,67.45999908,,,
06/02/2013,67.23999786,,,
07/02/2013,67.30000305,,,
08/02/2013,67.98999786,,,
11/02/2013,68.01000214,,,
12/02/2013,67.73000336,,,
13/02/2013,67.97000122,,,
14/02/2013,67.94999695,,,
15/02/2013,67.75,,,
19/02/2013,68.23999786,,,
20/02/2013,67.19000244,,,
21/02/2013,66.47000122,,,
22/02/2013,67.13999939,,,
25/02/2013,66.30999756,,,
26/02/2013,66.55999756,,,
27/02/2013,67.23999786,,,
28/02/2013,67.09999847,,,
01/03/2013,67.37999725,,,
04/03/2013,67.68000031,,,
05/03/2013,68.68000031,,,
06/03/2013,68.51000214,,,
07/03/2013,68.69000244,,,
08/03/2013,68.76999664,,,
11/03/2013,68.97000122,,,
12/03/2013,68.72000122,,,
13/03/2013,68.62999725,,,
14/03/2013,68.86000061,,,
15/03/2013,68.51000214,,,
18/03/2013,68.36000061,,,
19/03/2013,68.23000336,,,
20/03/2013,68.70999908,,,
21/03/2013,67.93000031,,,
22/03/2013,68.58999634,,,
25/03/2013,68.33999634,,,
26/03/2013,68.70999908,,,
27/03/2013,68.80000305,,,
28/03/2013,68.97000122,,,
01/04/2013,68.5,,,
02/04/2013,69.04000092,,,
03/04/2013,68.41000366,,,
04/04/2013,68.43000031,,,
05/04/2013,67.86000061,,,
08/04/2013,68.22000122,,,
09/04/2013,68.68000031,,,
10/04/2013,70.01999664,,,
11/04/2013,69.98999786,,,
12/04/2013,69.94000244,,,
15/04/2013,68.55999756,,,
16/04/2013,69.47000122,,,
17/04/2013,68.11000061,,,
18/04/2013,67.16999817,,,
19/04/2013,68.08999634,,,
22/04/2013,68.79000092,,,
23/04/2013,69.44999695,,,
24/04/2013,69.41999817,,,
25/04/2013,69.79000092,,,
26/04/2013,69.56999969,,,
29/04/2013,70.20999908,,,
30/04/2013,70.72000122,,,
01/05/2013,70.38999939,,,
02/05/2013,71.27999878,,,
03/05/2013,72.12000275,,,
06/05/2013,72.40000153,,,
07/05/2013,72.36000061,,,
08/05/2013,72.70999908,,,
09/05/2013,72.61000061,,,
10/05/2013,73.05000305,,,
13/05/2013,73.13999939,,,
14/05/2013,73.51999664,,,
15/05/2013,73.66999817,,,
16/05/2013,73.58999634,,,
17/05/2013,74.30000305,,,
20/05/2013,74.19000244,,,
21/05/2013,74.26999664,,,
22/05/2013,73.62000275,,,
23/05/2013,73.44999695,,,
24/05/2013,73.41000366,,,
28/05/2013,73.88999939,,,
29/05/2013,73.54000092,,,
30/05/2013,73.93000031,,,
31/05/2013,73.25,,,
03/06/2013,73.37999725,,,
04/06/2013,73,,,
05/06/2013,72.05000305,,,
06/06/2013,72.40000153,,,
07/06/2013,73.38999939,,,
10/06/2013,73.41999817,,,
11/06/2013,72.69000244,,,
12/06/2013,71.84999847,,,
13/06/2013,72.76000214,,,
14/06/2013,72.27999878,,,
17/06/2013,72.98000336,,,
18/06/2013,73.58000183,,,
19/06/2013,72.76000214,,,
20/06/2013,71.02999878,,,
21/06/2013,70.43000031,,,
24/06/2013,69.73000336,,,
25/06/2013,70.23999786,,,
26/06/2013,70.87000275,,,
27/06/2013,71.16999817,,,
28/06/2013,71.26999664,,,
01/07/2013,71.70999908,,,
02/07/2013,71.73999786,,,
03/07/2013,72.02999878,,,
05/07/2013,72.58000183,,,
08/07/2013,72.65000153,,,
09/07/2013,73.08999634,,,
10/07/2013,73.51000214,,,
11/07/2013,74.97000122,,,
12/07/2013,75.30000305,,,
15/07/2013,75.47000122,,,
16/07/2013,75.37000275,,,
17/07/2013,75.55999756,,,
18/07/2013,75.37000275,,,
19/07/2013,74.58999634,,,
22/07/2013,74.80999756,,,
23/07/2013,74.26000214,,,
24/07/2013,74.5,,,
25/07/2013,74.97000122,,,
26/07/2013,75.37000275,,,
29/07/2013,75.23000336,,,
30/07/2013,75.62999725,,,
31/07/2013,75.76999664,,,
01/08/2013,76.54000092,,,
02/08/2013,76.97000122,,,
05/08/2013,77.01999664,,,
06/08/2013,76.55999756,,,
07/08/2013,76.41999817,,,
08/08/2013,76.80000305,,,
09/08/2013,76.48999786,,,
12/08/2013,76.66999817,,,
13/08/2013,77.09999847,,,
14/08/2013,76.80999756,,,
15/08/2013,75.51000214,,,
16/08/2013,75.48000336,,,
19/08/2013,75.34999847,,,
20/08/2013,75.68000031,,,
21/08/2013,75.41999817,,,
22/08/2013,76.16000366,,,
23/08/2013,76.66999817,,,
26/08/2013,76.70999908,,,
27/08/2013,75.13999939,,,
28/08/2013,75.43000031,,,
29/08/2013,75.95999908,,,
30/08/2013,75.47000122,,,
03/09/2013,75.90000153,,,
04/09/2013,76.70999908,,,
05/09/2013,76.83999634,,,
06/09/2013,76.93000031,,,
09/09/2013,77.83000183,,,
10/09/2013,78.20999908,,,
11/09/2013,78.05999756,,,
12/09/2013,78.01000214,,,
13/09/2013,78.05999756,,,
16/09/2013,77.84999847,,,
17/09/2013,78.37000275,,,
18/09/2013,79.30999756,,,
19/09/2013,79.5,,,
20/09/2013,78.98999786,,,
23/09/2013,78.83000183,,,
24/09/2013,78.83000183,,,
25/09/2013,78.55999756,,,
26/09/2013,79.16999817,,,
27/09/2013,79.06999969,,,
30/09/2013,78.87999725,,,
01/10/2013,79.68000031,,,
02/10/2013,79.65000153,,,
03/10/2013,78.72000122,,,
04/10/2013,79.40000153,,,
07/10/2013,78.73999786,,,
08/10/2013,77.22000122,,,
09/10/2013,76.98000336,,,
10/10/2013,78.61000061,,,
11/10/2013,79.23000336,,,
14/10/2013,79.79000092,,,
15/10/2013,79.48000336,,,
16/10/2013,80.37999725,,,
17/10/2013,80.83999634,,,
18/10/2013,82.15000153,,,
21/10/2013,82.33000183,,,
22/10/2013,82.44999695,,,
23/10/2013,81.94999695,,,
24/10/2013,82.30999756,,,
25/10/2013,82.90000153,,,
28/10/2013,82.91999817,,,
29/10/2013,83.05999756,,,
30/10/2013,82.98000336,,,
31/10/2013,82.79000092,,,
01/11/2013,82.80999756,,,
04/11/2013,82.93000031,,,
05/11/2013,83.01999664,,,
06/11/2013,83,,,
07/11/2013,81.44000244,,,
08/11/2013,82.54000092,,,
11/11/2013,82.41000366,,,
12/11/2013,82.54000092,,,
13/11/2013,83.54000092,,,
14/11/2013,83.80000305,,,
15/11/2013,83.95999908,,,
18/11/2013,83.13999939,,,
19/11/2013,82.90000153,,,
20/11/2013,82.69999695,,,
21/11/2013,83.54000092,,,
22/11/2013,83.98999786,,,
25/11/2013,84.19000244,,,
26/11/2013,84.62999725,,,
27/11/2013,85.22000122,,,
29/11/2013,85.73000336,,,
02/12/2013,85.48000336,,,
03/12/2013,85.41000366,,,
04/12/2013,85.48999786,,,
05/12/2013,85.37999725,,,
06/12/2013,86,,,
09/12/2013,86.34999847,,,
10/12/2013,86.29000092,,,
11/12/2013,85.18000031,,,
12/12/2013,84.95999908,,,
13/12/2013,84.84999847,,,
16/12/2013,85.31999969,,,
17/12/2013,85.15000153,,,
18/12/2013,86.13999939,,,
19/12/2013,85.90000153,,,
20/12/2013,86.5,,,
23/12/2013,87.41000366,,,
24/12/2013,87.44999695,,,
26/12/2013,87.73999786,,,
27/12/2013,87.51999664,,,
30/12/2013,87.38999939,,,
31/12/2013,87.95999908,,,
02/01/2014,87.26999664,,,
03/01/2014,86.63999939,,,
06/01/2014,86.31999969,,,
07/01/2014,87.12000275,,,
08/01/2014,87.30999756,,,
09/01/2014,87.01999664,,,
10/01/2014,87.30000305,,,
13/01/2014,86.01000214,,,
14/01/2014,87.65000153,,,
15/01/2014,88.37000275,,,
16/01/2014,88.37999725,,,
17/01/2014,87.87999725,,,
21/01/2014,88.55000305,,,
22/01/2014,88.77999878,,,
23/01/2014,88.48000336,,,
24/01/2014,86.73999786,,,
27/01/2014,85.90000153,,,
28/01/2014,85.84999847,,,
29/01/2014,84.93000031,,,
30/01/2014,86.5,,,
31/01/2014,86.26999664,,,
03/02/2014,84.29000092,,,
04/02/2014,84.91000366,,,
05/02/2014,84.69000244,,,
06/02/2014,85.76999664,,,
07/02/2014,87.30000305,,,
10/02/2014,87.80000305,,,
11/02/2014,88.80000305,,,
12/02/2014,88.97000122,,,
13/02/2014,89.62999725,,,
14/02/2014,89.80999756,,,
18/02/2014,90.25,,,
19/02/2014,89.62999725,,,
20/02/2014,90.05000305,,,
21/02/2014,89.93000031,,,
24/02/2014,90.41000366,,,
25/02/2014,90.30999756,,,
26/02/2014,90.23000336,,,
27/02/2014,90.44000244,,,
28/02/2014,90.33999634,,,
03/03/2014,89.66999817,,,
04/03/2014,90.80999756,,,
05/03/2014,91.05999756,,,
06/03/2014,90.98000336,,,
07/03/2014,90.52999878,,,
10/03/2014,90.61000061,,,
11/03/2014,90.22000122,,,
12/03/2014,90.55999756,,,
13/03/2014,89.27999878,,,
14/03/2014,88.66999817,,,
17/03/2014,89.44999695,,,
18/03/2014,90.52999878,,,
19/03/2014,90.04000092,,,
20/03/2014,90.29000092,,,
21/03/2014,89,,,
24/03/2014,88.22000122,,,
